Pic_id,Text,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphorSenseCategory,SentimentCategory
3497.jpg,江南吃纸版式小凯丨校对殿澜讲文明树新风平等富强民主文明和谐自由公正法治爱园敬业诚信友善节约粮食拒绝浪费中共无锡市委宜传部无锡市文明办,0,,,,1
3498.jpg,保报口月生动物,1,12,9,7,1
3499.jpg,邻里不是陌生人守望互助一家亲绑里龙防共创和谐,1,12,4,8,1
3500.jpg,摄一景个人摄影展设计资源馆,1,12,12,5,0
3501.jpg,不要让动物只存在片中,0,,,,1
3502.jpg,保护野生动物保护自然从你我他做起保护野生动物保护自然从你我他做起让地球变成绿色让动物与我们和谐相处,1,7,7,8,1
3503.jpg,浪费可耻节约为荣节约今天你了吗,1,11,10,5,1
3504.jpg,中要水国足代脸都不提前备战接下去输中国在何方越南中国大年初一不敌越南中国男足彻底无缘卡塔尔世界杯直播吧,0,,,,0
3505.jpg,被板银色小边条袜雪弗板袜雷弗板防水艺术布双属亚克力夹面发泡边框仿红木边框前开式铝合金边框等可选装裱材质心进店请先领券畔大可装达标语王旗舰店可定做其他规格专业定制可免费加企业名称或,0,,,,0
3506.jpg,监控进行中请保持微笑汽光盘中餐,0,,,,0
3507.jpg,街能减排低碳生活爱我家园共护地球避垃妥废免级善料美美生,1,11,12,5,1
3508.jpg,通守交通法规关爱生命安金,1,12,12,5,1
3509.jpg,恒念物力维限半丝半缕当思来处不易禾日当午粥一汗滴禾下土谁知盘中餐粒粒皆辛苦,0,,,,1
3510.jpg,酒店管理公司水是生命之源请节约用水勤俭节约是中华民族的传统美德号琴江渔人,1,12,2,5,1
3511.jpg,低碳生活从我做起中音部宣教局,1,6,9,5,1
3512.jpg,安健环保家园提倡节能高限,1,11,6,8,1
3513.jpg,生市无竹酒店禁省,1,12,12,5,-1
3514.jpg,节能减排减少废弃物增加资源的循环利用,1,2,11,5,1
3515.jpg,联限生活点资做起,1,12,12,5,1
3516.jpg,国际反家庭暴力日反对家景月日为联合国确立的四际洲除家庭号力日也被称作国际反家联装力日保护妇女儿聚为家庭和谐祈涛远离家庭果力,1,11,9,7,1
3517.jpg,南京将珠数育助装罗院拉拉皆辛苦万行节修谁知盘中餐反对浪费珍惜生命粮食社始浪费行光动盘,1,11,12,5,1
3518.jpg,遵守交通规则远离酒驾健康出行,0,,,3,1
3519.jpg,同城,1,12,12,3,0
3520.jpg,关建和谐校园对校园麦说不别让校园欺凌成为童年的记忆预防校园暴力每一个技子部恩正在线改的花条无伦是锁凌粉理是粉于库网预防,0,,,,-1
3521.jpg,拒绝使用一次性纸杯,1,12,9,5,1
3522.jpg,饼文明树新风中国龙腾中华圆中国网络电视台动,1,8,4,8,1
3523.jpg,搜呱号心创惠农业理论创始人,0,,,5,0
3524.jpg,贸美孝心人人售要学取父做老人,0,,,8,1
3525.jpg,保护环情从我故起,1,5,11,5,1
3526.jpg,中国网络视听节目服务协会二和是善行的力量,1,8,8,8,1
3527.jpg,文明自律文明健康有你有我蓝重他人务力举文明正拒绝健康语言景力精明地胎子饺子路也不是屏班加不去无一业子发出息活锁语言暴力无法预估的后果还能再器点人的究地山地跪心墙,0,,,7,-1
3528.jpg,水是生命之源珍爱生命节约用水节询周水量辣少销费周无需更换任何设备直接帮你构建无水企厕无水企则分解尿液移放清香线护排水管道通畅针对男网所尿斗的节水运动完全关闭冲水装置节水请不要使用任何设性药剂以免破坏生物活性路低效果给您不一拌的节中新生活治标且治本使用后不再需要场赛及会有毒性的除臭化学品酸空气清洁刺全世界仪中国新加坡澳大利亚日本拥有此项专利技术缘护我们珍贵的水资源人人有,0,11,11,2,1
3529.jpg,系列行李箱广告天堂与地狱,1,12,12,3,0
3530.jpg,华绿色相件低碳生活更时尚节约让生活更美丽文样民寸,0,,,,1
3531.jpg,保护环境大力增强环保意识提高全民环保素质合理使用资源维护生态平衡保护环境做一个文明的现代人环境保护一般是指人类为解决现实或潜在的环境问题协调人类与环境的关系保护人类的生存环境保障经济社会的可持续发展而采取的各种行动的总称其方法和手段有工程技术的行政管理的也有经济的宣传教育的等,0,,,,1
3532.jpg,保护校园环境校园环境你我他环保就要靠大家共建美好校园红花绿草满园栽风送花香碟时来,0,,,,1
3533.jpg,丈明乳餐杜绝浪费浪发可业一粥一饭当思来之不易半丝半缕恒念物力维限作者北京市石聚山区球素区讲文明树新风迎冬卖文明健康低碳生活作者北京市石泉山区张理作者北京市石象山区王样涵,0,,,,1
3534.jpg,三吸毒人员国际菜毒日毒莫沽浩必梅抵制毒品远离毒品创建平安幸福遵义,1,12,12,5,-1
3535.jpg,众意成城共克时双纸张来源于木村要节约用纸,0,,,7,-1
3536.jpg,星生机复干酒爱护水源保护环境,1,6,11,5,1
3537.jpg,拒绝猎茶保护野生动物拒绝猎茶保护野生动物,1,9,9,8,1
3538.jpg,创建全国文明典范威市名迎变的二德阳市高版最创建全园文明城市大泰工作协调会,0,,,,0
3539.jpg,平全安民你拒他家珍爱生命请钢羽生,1,12,12,5,-1
3540.jpg,知乎耳畔密语,1,12,11,2,0
3541.jpg,反校园景力你的专要响别人一生为营费的,1,4,9,8,-1
3542.jpg,让我们携手共建美好家圆厂绿大色生行室生活祥我们的力低碳出行健康你我,0,,,,1
3543.jpg,世界上最优秀的球员复推罗纳尔多梅西,1,12,12,8,0
3544.jpg,低碳生活从我做起讲文明树新风,1,9,3,8,1
3545.jpg,低正生活时尚节约让生活美丽,0,,,8,1
3546.jpg,格式更多作品请点击我的头像诚排节能冬低碳环保心节能减排飞低碳环保中节能减排图间,0,,,,1
3547.jpg,保护我想说野生我们需要被保护动物我原与你为伍你可和我作伴保护我想说野生我们需要被保护动物,1,7,12,7,1
3548.jpg,有才有家保护环境从一点一油做起无头便无家,1,11,12,8,1
3549.jpg,全民慈善精车网化做设计不把图四国际慈善日手库网动员全世界人民非政府组织和利益相关者通过志愿者和慈善活动帮助他人干库网,1,9,11,8,1
3550.jpg,有一种伤害叫网络暴力,1,10,12,6,-1
3551.jpg,对按园反对意,0,,,,-1
3552.jpg,忆光盒行部拒的舌尖上的浪会谁知盘中餐粒粒皆辛苦节约粮食是我们每个公民应尽的义务而不是说你的生活好了你液费得起就可以液费波费是一种可雕的行为只要存有节约的意识其实做起来报简单吃饭时吃多少盛多少不奶刷饭菜在餐馆用餐时点菜要造量而不应设摆网气乱点请大家记住节约粮食从我做起世界粮食日,0,,,,1
3553.jpg,点楼你的烟生命只有一次德馆断送在香烟上三丁人性命消耗的是生命,1,11,9,5,-1
3554.jpg,寻物启事丢失了一卷卫生纸,0,,,8,0
3555.jpg,公,1,12,11,3,1
3556.jpg,限耳创意网,1,11,3,8,-1
3557.jpg,禁止保护动物茶害,1,7,11,8,-1
3558.jpg,粒米虽小君莫扔勤俭节约留美名行天下钢等,0,,,,1
3559.jpg,文字金留可以修改更多精美作品请到本人图库观香下载,1,6,12,5,1
3560.jpg,酒风见光气晒阳光通风换星决打意夜情防控的人民战幸阻击战,1,11,12,8,0
3561.jpg,利在是情,0,,,,1
3562.jpg,拒绝酒驾珍爱生命泥,1,12,12,5,1
3563.jpg,富民主文明和谐白由平等公正速浴园敬业德信衣养保护自然境拥抱绿色生活绿色环保福文明健康有你音我,1,9,9,8,1
3564.jpg,节约用水常识节水小奔门节水小海门节水小奔门港水爱水节水从我做起,0,,,,1
3565.jpg,分层素材分瓣率酒驾严禁醉酒驾装,1,9,12,8,-1
3566.jpg,讲文明树新风多一双公筷多一份安心多一点文明中共长沙市委宣传部长沙市文明办宣星辰在线,1,12,12,5,1
3567.jpg,低碳生活徒我做起,1,12,12,5,1
3568.jpg,挺瓜瓜,1,6,11,5,0
3569.jpg,百家号欧上艺术,1,7,12,5,0
3570.jpg,提倡再利用节约能源,1,6,12,8,1
3571.jpg,站艺术,0,,,,0
3572.jpg,十佳创作单位名单黑龙江广播电视台哈尔滨海润国际文化传播股份有限公司黑龙江吾尚智鼎文化发展有限公司大庆广播电视台佳木斯广播电视台黑龙江一个盒子网络科技有限公司东北林业大学哈尔滨师范大学黑龙江众恩文化传播有限公司经化广播电视台,0,,,,0
3573.jpg,珍爱生命珍爱生命,0,,,,1
3574.jpg,拒绝,1,12,12,5,1
3575.jpg,海润摩尔打造明星脸魔小脸喷雾魔夜人参焕颜精华液新品震撼上市海润摩尔,1,12,8,3,0
3576.jpg,知乎云南新华电脑学校,0,,,,0
3577.jpg,诊爱生命拒绝酒驾,0,,,,-1
3578.jpg,每年的十月十六日是世界粮食见元节记住气节约粮食应该剥饭菜约粮食从我做起在餐馆约粮食从我做起每年抑用餐时点菜要适量其实做起来很简单唤起民众对一都有多而不应该摆阔气吃盛乱点,0,,,,0
3579.jpg,难道你想升植据统计全球每年有万人死于与吸烟有关的疾病如果不加控制数字到年时将达到万一我国目前有吸烟者亿人每年约有万人死于与吸烟相关疾病吸烟危害健康绝不是危言听为了您和您家人的健康远离香烟,1,12,12,5,0
3580.jpg,约约用用我我做起世界水日保护水资源改善水环境,1,12,11,2,1
3581.jpg,爱护公物保护环境,0,,,,1
3582.jpg,玲粮光盘行动节约粮食玲粮注意根食及农业生产间题光盘行动节约粮食,1,12,11,5,1
3583.jpg,进途归途理性文明范细酒驾,1,12,10,8,0
3584.jpg,厉行节约光盘行动宣传海报我光盘我光菜新盒节约是美德动险传家宝万尖上的烫费打包带走更环保厉行节约时刻记心中厉行节约节约粮食不浪费吃得刚刚好早做榜样促新风发对浪费生活有味道用多种款式可选包邮,0,,,,1
3585.jpg,保护森林保护室气保护肺拥有健康身体,1,11,11,7,1
3586.jpg,保护动物给大自然少点伤害禁止猎茶,0,,,,1
3587.jpg,珍爱生呼请勿酒驾文交小象色出行拒绝酒驾拒绝酒驾平安出行,1,12,11,3,1
3588.jpg,节能低碳生活人生环保系列置传海报,0,,,,1
3589.jpg,红动一红勤中国商业素材四开印刷用高精察材独家发布红动版权所有盗版转载必究低碳生活,1,12,11,8,1
3590.jpg,爱惜粮食光盘行动文明用餐粮食来之不易节约从我做起厉行节约反对浪费一粥一饭当思来处不易半丝半缕恒念物力维限勒位节约是中华民族的传统美德让我们积极行动起来从现在做起从我做起从点滴做起节约每一拉粮每一滴水每一度电每一张纸用实标行动践行厉行节约反对浪费的杜会风尚,0,,,,1
3591.jpg,世界环保日节能环保让生活多扮绿色空间爱护我们的地球人人有责,1,11,11,3,1
3592.jpg,江西站只为超越未来点击他的作只为超越不平凡用心做设计印象款宝医号印象藏宝图,1,12,4,7,1
3593.jpg,保护生态环境共事美好生活,0,,,,1
3594.jpg,珍爱生命拒绝酒驾珍爱生命,0,,,5,1
3595.jpg,园共同创建,1,11,11,5,1
3596.jpg,低碳出行从我做起爱护环境人人有资一,1,11,5,3,1
3597.jpg,绿色生活,1,3,4,5,1
3598.jpg,节能低碳,1,3,4,2,1
3599.jpg,保护野生动物当草原变成工厂,0,,,,1
3600.jpg,来自学部,1,11,11,2,1
3601.jpg,保护野生动牧帮帮它们拒绝动物表演别豪痛苦取乐请给它们的世界多点色彩,1,9,10,8,-1
3602.jpg,拒绝网络赛力请对好点,1,12,12,8,1
3603.jpg,迎田边,0,,,,0
3604.jpg,珍爱生命从我做起买卖野生动物再交易就没了好生动物是大临,1,12,7,5,-1
3605.jpg,讲文明树新风低碳生活文明出行皖,0,,,,1
3606.jpg,关心自已每吸一包烟人的寿命将缩短分秒大量吸烟者平均减寿岁一支香烟中的尼古丁可以毒死一只小白鼠做一个健康的修支香烟中的尼古丁可以毒死一头牛毫克纯尼古丁可以毒死一个人生命燃烧的是香烟消耗的是为了你为了他人请你戒烟旅爆从理在开处完金或银酸连活戏少明据次验的方沫易示个月铁可以胶功美棒肠有的青超打火机火供和照庆红销验亲时美立即做及珠银洁动欢围带无宝分的口贵院道免用等食代件青烟香别会引进服,1,12,4,8,-1
3607.jpg,的通益近你我的难高,1,9,12,5,0
3608.jpg,低碳生活绿色佳活,1,12,9,3,1
3609.jpg,不要这样对待孩子,1,12,12,5,0
3610.jpg,一粥一饭金当思来之不易半丝半线恒念物力维限,0,,,,1
3611.jpg,您迎禁时间多了吗姚饭,1,12,12,8,-1
3612.jpg,珍爱生命远离酒驾司机一杯酒亲人两行泪,1,12,12,5,-1
3613.jpg,节约用水水是不可替代的宝贵资源,1,6,3,8,-1
3614.jpg,开,1,11,12,3,0
3615.jpg,我是澳阳我要鲜影的色彩健康旅游舞烟澳門,1,3,8,3,-1
3616.jpg,知乎用户,1,5,12,8,0
3617.jpg,传递孝心弘扬美德孝老敬老训要你我共同传承闽北日报,1,12,12,8,1
3618.jpg,停止家暴,1,12,5,8,1
3619.jpg,保护海洋保护海洋人人有责从你我做起还海洋一片净土保护海洋专题美基市来站区基集路双海,0,,,,1
3620.jpg,你好不期,0,,,,0
3621.jpg,还人类一片清新请丢掉手中的香烟烟继继兮肺心寒尼古丁一进兮不复还世界无烟日世界无烟日燃烧的是香烟消耗的是生命全国统一举报服务热线,1,12,12,7,0
3622.jpg,吸烟吸烟吸烟吸迪吸烟服烟吸烟衣烟国吸烟吸烟吸烟吸烟波购吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟服烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟吸烟黑饭烟吸烟服烟吸烟吸烟吸烟吸烟市脑吸烟吸烟吸烟服烟成道吸烟吸烟吸烟吸超吸烟服焖服烟吸烟服烟校园的香烟生命的硝烟,1,12,11,5,0
3623.jpg,风那么大声干什么承不会华的都心董的都都健邢么大东达大并冰深二常去夜店必不是哈子好他身上有纹身必不是哈子好人看他多喜欢必不是哈子好人瓜巴智障瓜巴瓜巴巴键盘才不是扭击武器打击网爆要举起勇气,1,12,12,5,1
3624.jpg,让中国放发文文明设信树新风光盘行动文明星一小专大明一大步,1,12,12,6,1
3625.jpg,停止燃烧我们的生命,1,12,12,5,0
3626.jpg,低碳减排你我同行话低碳让生活更时尚节约让生活更美好,0,,,,1
3627.jpg,为了你和家人的幸福拒绝酒驾让每一次行驶都走在安全道上,0,,,,1
3628.jpg,为那一抹绿环境对我们生活起到至关重要的作用我们还能做什么一个美好绿色的环境更是不可或缺从小事做起爱护环境是眼特款骗了我们,0,12,6,8,1
3629.jpg,做中国好司机美酒可以重倒生命不能重来,0,,,,1
3630.jpg,酒珍爱生命请勿酒驾平安出行酒珍爱生命请勿酒驾电培活套平安出行,1,12,12,5,-1
3631.jpg,间中心,0,,,8,0
3632.jpg,网络暴力表现形式公开个人隐私行动和言论侵批在网上公开当事人现实生活对当事人及其亲友的正常生活进中的个人隐私侵犯其隐私行行动和言论侵扰致使其人身权权利受损海辱性和动性言论图画信息形式的网络暴力网民对未经证实或已经证实的网络事件在形式上可以分为以文字语言和在网上发表具有伤害海每以图画信息为形式的网络暴力编动性的失实言论造成当事人名誉损害,0,,,,-1
3633.jpg,人人不酒雪平安行天下,1,12,12,5,0
3634.jpg,好好好花煜寒,0,,,,1
3635.jpg,节能减排倡导绿色生活景护环境绿色出行,1,5,6,5,1
3636.jpg,珍惜每一滴水节约用水从我做起珍惜水资源节约每滴水水是生命之源地球上的淡水资源正在逐年减少我们保护水资源的第一步就是要学会节约用水下库网,1,12,11,7,1
3637.jpg,广告也幽默中外幽默广告鉴赏中国时代特流出区机,1,12,11,8,1
3638.jpg,拒绝吉米通联盟授权企康东源于体护保护野生动物医疗健康爱夫百馨孝道先节能低碳,1,4,12,8,-1
3639.jpg,喝的是酒吐的是,1,12,11,3,-1
3640.jpg,环财生命节约用水借水爱水节水从我做起,1,11,11,5,1
3641.jpg,众人携手创建森林城市森林城市人人共建,1,11,5,8,1
3642.jpg,和楷发展,1,12,11,5,1
3643.jpg,倡导节的配图国,0,,,,1
3644.jpg,送运费险款张珍惜,1,10,4,5,1
3645.jpg,低碳生活绿色出行,1,6,12,5,1
3646.jpg,金力以逊防自防教能力识,0,,,,0
3647.jpg,纸用一张就好,1,11,6,5,1
3648.jpg,天可取日门修身免费干洗一好的定制没用心贵,1,12,2,5,0
3649.jpg,绿色出行低限生活,0,,,,1
3650.jpg,积极建设质量强区打造有质量的生活,0,,,,1
3651.jpg,共建家园从我做起保节约用水环和平生态共建家园共建家园节约用水是每个公民的责任和义务人干库刚人我做起干库人,1,11,10,5,1
3652.jpg,禁止吸烟,1,4,8,5,-1
3653.jpg,拒绝烟草珍爱生命燃烧的是香烟消耗的是生文件文字及图层可自由编辑分领率文件解压后颜色尺寸更多作品,1,4,8,5,-1
3654.jpg,亿全民慈善火做设计画干库网国际慈善日动员全世界人民非政府组织和利益相关者通过志愿者和慈善活动帮助他人化干库网千摩网国际慈善日于库网二库网,1,9,11,8,1
3655.jpg,新拉光关爱儿童让儿童不变得孤件每个天孩子都希望自己父母不离开自己的身边,1,12,12,5,1
3656.jpg,醉驾到车莫会杯中酒后博之药不会有,0,,,,-1
3657.jpg,招莎国际社区雾天出行万免防童口全城救送,1,6,12,7,0
3658.jpg,你的肺还好吗,1,6,11,5,0
3659.jpg,点满生活节能减排静铁西省环境保护宣传教育中心出品,0,,,,1
3660.jpg,这是玫瑰园唯一的声音原生态美味酿七彩生活玫瑰园请联系我们的热线电话,1,12,7,5,0
3661.jpg,吸烟有害健康,1,12,11,5,-1
3662.jpg,立体山中秋佳节套中国风场景电商海报模型模型非实物不退不换新中式装饰,0,,,,0
3663.jpg,请节约用节约用水人人有责只有大家都注意节水了水荒才能远离我们而去生活才会安定和谐,1,11,12,3,-1
3664.jpg,请酒醉驾珍爱生命禁止酒驾看驾门足指驾驴员酒后驾驶机动车绣产重会被判利年世界卫生姐织的事故调查星示大约的交通事故与器后驾蒙有关酒后驾辣日经被列为车祸致死的主委麻因驾车莫食杯中酒后梅之药不会有,0,,,,-1
3665.jpg,提高利用率减少水资源浪费节约用水保护水资源改善生态环境淡水资源不仅短缺而且分布极不平衡年降水单位万亿地球康水比团淡水冻绪比例可直按利用淡水,1,11,11,3,1
3666.jpg,请勿酒驾鹤酒不开车开车不需迹,0,,,,0
3667.jpg,妥善处理自己对他人负新江尚文明办,0,,,5,1
3668.jpg,良好心态安安品金办公司,0,,,7,1
3669.jpg,遵守交通规则拒绝酒驾,0,,,,0
3670.jpg,低碳生活节能环保艺能减排我做起第十三研究所,1,11,6,3,1
3671.jpg,节约可用水从我做起养成节水好习惯树立绿色新风尚你我行动节约用水灌新未来销号动中国,0,,,2,1
3672.jpg,天然珍爱每一拉大米大然珍指多一杖大米,0,,,,1
3673.jpg,尖草生心理售康,1,12,12,5,-1
3674.jpg,还世界片双修,1,6,12,3,0
3675.jpg,公益海报家旺事业皆成功酒驾意外全成空还要酒爱自己爱他人更爱家人喝了一点开了一下毁了一生推杯换益治加膏庆清后驾东德瑞伤悲今晚上消家爱车服在家清店珠运消后开车元达然老装张子心快优酒后驾验活妥服就道不无也我皮家隆事业皆成功宜外全成空一杯种驾清多少真别验喜消三杯不算多开车演酒也酸祝,1,11,12,8,-1
3676.jpg,护儿童反对暴力保护儿童反对鲜力黄鲜,1,9,12,8,-1
3677.jpg,中宣部宣教局,1,12,12,8,1
3678.jpg,图片来源视觉中国,1,10,10,7,1
3679.jpg,保护动爱心慈善公益请保护人类共同的朋友徐护动爱心慈善公益祝君好,0,,,,1
3680.jpg,刘小乱,0,,,,0
3681.jpg,节爱护环境享受低需要你我共同的参与京绿色环保五碳节能保护环境从费们微经节能环保挂图,1,11,6,3,1
3682.jpg,破碎的不仅是酒机也是人生,1,12,11,3,-1
3683.jpg,安全出行文明交通拒绝酒驾拒绝酒驾,1,5,12,8,-1
3684.jpg,绿色出行共同建设我们英好的生态家团依珂保绿食出行一起维护我们预以生存的地珠好的生态家园,1,11,11,5,1
3685.jpg,干库网保护物人人有责关爱动物野生动物正在保护珍棉野生动物人人有贵从我做起保护环境保护野生动物,0,,,,1
3686.jpg,家庭守望陪伴是对老人最好的关爱守望家庭设计帮所有侵权必究,1,5,11,5,1
3687.jpg,你表械理,1,12,5,8,0
3688.jpg,当草原变成工厂保护野生动物有责有担当,1,8,7,8,-1
3689.jpg,节脑减排从现屋做超,1,11,12,7,1
3690.jpg,保护森林森每次使用次性木筷就是在吃掉一片森林京新公社灯,1,12,6,5,-1
3691.jpg,坚持人水和谐建设生态文明贯彻新发展理念建设节水型城市大渡口区城市管理层的,1,11,12,7,1
3692.jpg,理想照耀中国致敬最可爱的人,1,5,3,5,1
3693.jpg,设有天卖就没有杀,1,12,7,5,-1
3694.jpg,吸烟对大脑危害很大每每年全球超过万人因吸烟而死珍爱生命远离香烟,1,5,11,7,-1
3695.jpg,拍下即送好评在送赠品一创妹旗舰店,0,,,,0
3696.jpg,读书日海报格式数量器米通吉联授权,1,12,12,5,1
3697.jpg,吸烟就是在自掘坟墓关心自己做一个健康的你,1,12,12,5,-1
3698.jpg,你香不割的不代表它们不有在防海洋污染心人民日报,1,12,11,1,-1
3699.jpg,全场,0,,,,0
3700.jpg,酒后驾车名人花己珍爱生命请勿酒驾在酒中醉在杯中推杯换盖漆加喜庆酒后驾车徒增伤恋今晚上活家爱车留在家酒后禁驾从心开驶酒后开车是悠悠老婆孩子心忧忧酒后驾骏活受罪就算不死也残皮家座事业皆成功酒驾意外全成空一杯醉驾酒多少离别愁妻酒三杯不算多开车演酒也酿祸世足不归路酒后驾车在熟悉的路,1,12,12,5,-1
3701.jpg,珍爱生命量保护动物北纬神秘线绿色奇迹全球生物多样性王国世界地史变迁博物馆第四纪冰川时期野生动植物避难所古老子遗珍稀濒危特有生物栖息地南水北调中线工程重要水源涵养地三峡库区最大天然绿色屏障,0,,,3,1
3702.jpg,关爱生命停止杀我世界动物保护始织,1,12,3,5,-1
3703.jpg,远车成险戎狱全国拒绝酒驾日,1,12,12,5,-1
3704.jpg,每一滴都是爱,1,3,10,5,1
3705.jpg,店铺活动全店满元包邮不满足金额不发货满元送两张海报送海报可备注自选满元送张海报送海报可备注自选满元送张海报送海报可备注自选满元送张海报送海报可备注自选满元送张海报送海报可备注自选满元送张海报送海报可备注自选购物方法点击加入购物车桃选商品选好后去购物车一块结算满足上面赠送条件备注赠品见商品标题商品尺寸绝大部分海投尺寸是厘米的部分款式是豆来厘来西西美尺寸是厘米精微小一点另外还有一业小海投大尺寸的基太都是地图美的哦常规是厘米美体尺寸每款都有标注请仔钢留意却分标注尺寸有一厘米左方误美介意体拍哦,0,,,,0
3706.jpg,加强废气处理保护我们的自然环城减少废奔物增加资源的福环利月节能减排造福的不仅仅只有人类节能减排让世界自然生长节能减排播环利用一切可再生开发节能产品节省现有宝贵资源,1,11,11,5,1
3707.jpg,节告数夫蒸物斯中国书年大版花,0,,,,0
3708.jpg,拒绝酒后驾醉罪在酒中毁海在杯中社绝平腐从设计出发爱创设计,1,10,10,1,-1
3709.jpg,订购热线,0,,,,0
3710.jpg,为了您和家人的健康请勿酒后驾验开车不喝酒喝酒不开车福驾可为了您和家人的健康请勿酒后驾验,1,3,3,3,-1
3711.jpg,我依旧很伤心我圳有百鸟中最美丽的羽毛元我感恩自然爱护野生动,0,,,7,-1
3712.jpg,新量金山旅山绿水青山就是金山银山规划先行是威要金山银山又要绿水青山的前提也是让绿水青山安成金山银山的顶层设计全国统一免费服务热线,1,12,11,7,1
3713.jpg,请幻酒后驾车,1,12,12,3,-1
3714.jpg,老人连有多长时间等你们专关爱,1,12,12,5,0
3715.jpg,节能减排绿色出行节能减排,1,6,12,3,1
3716.jpg,怪兽公益节约我们是粮食光盘族对浪费说图售光盘行动不要只是光说不动上海市浦东新区图怪兽工作室,0,,,,0
3717.jpg,全国交配文全日,1,10,4,8,-1
3718.jpg,请勿酒后驾车,1,12,12,3,-1
3719.jpg,选择济南共赢未来关材洗南聚天时警头正动月近平总书记视察山东时时碗捉出了走在前列全面开创南力政出一条路子亲国务院田西号文件格济南作为全国住一的新日动能转换综合试验区先行区风子济南先行先试权山东省委省改府明神提出让济市这个山东经游龙头扬退来支档游南积极对接京冲翼加快打造央企和路国公司在中医北方的总部基地建设大翠美嘉道现代化国际大都市争创国家中心城市,1,11,12,5,0
3720.jpg,回羊顺便买个菜经卖每武公电万配石为元裤地产中国广告,0,,,,1
3721.jpg,世界环境日保护环境人人有责保护地球保护环境创建绿色家园世藏日保护环境节约集约利用资源倡导绿色简约生活世界环境日为每年的月日它反快了世界各国人民对环境间服的认识和态度表达了人类对美好环境的向往和追菜它是联合国促进全球环境意识提高政府对环境门题的注意井采取行动的主要媒介之一保护环境种绿色保护环境从我做起,1,12,6,5,1
3722.jpg,珍惜生命之源住点点滴滴请节用水,1,6,12,3,1
3723.jpg,安全无忧羊专业代驾服务机构,0,,,,0
3724.jpg,福,1,12,11,3,1
3725.jpg,传统文化拒绝舌尖上的浪费从我做起光行动楼恒念物力维饭当知业水之不欢身光盘我是一拉粮食部是值科珍爱的节约粮食拒绝浪费,0,,,7,1
3726.jpg,是缺心丽安那么五修人怕是位教养看就龙无辜脑没教教养食子吧年是不是使没立拒绝双终赛力网络漫骂仿若利刀夏,1,12,12,5,-1
3727.jpg,肺惠珍爱健康拒绝吸烟吸烟有害健康美号红动中田,1,11,8,5,-1
3728.jpg,一所不徽勿施于你不想被城弱我也是,1,11,12,5,0
3729.jpg,凯米学院寸可打印源文件精细分层精选优质酒驾海报拒绝低质量图柜丝酒售远离酒驾珍爱生命酒,1,12,12,5,-1
3730.jpg,从我你起,1,12,11,5,1
3731.jpg,免费解决家居防水漏水问题公益电话扫码报名网址客服活动详情请咨询重庆万古建筑材料有限公司,1,12,10,5,0
3732.jpg,全场包邮买五送一今日酒今日醉我家优图日酒今日醉不要活的太疲餐好也过万也过只求心情证不错欢迎选购,0,,,,0
3733.jpg,咖,1,11,10,5,-1
3734.jpg,王州鲜制车个夏天都护家里安调江康控创在度年共节电牌达相当干成少了干克排,0,,,,0
3735.jpg,鞋山市公共场所控制吸烟规定年月日正式实施公共场所是我家全面控烟靠大家公共场所不吸烟健康生活每一天核市爱卫办核山市健康教育所,0,,,,1
3736.jpg,厉行节约反对浪费,1,12,11,5,0
3737.jpg,能源我节约做起及时关闭室内灯爱企如家心中明星会,1,6,12,5,1
3738.jpg,琴一酒水有没有面对满水的龙头热视无略的经历如果有下次请您鞋足一下,1,12,11,7,0
3739.jpg,做文明有礼保定人保自,1,12,11,5,1
3740.jpg,梨公司标志万能农从我做起电脑亮度设合适节约用电又护眼睡眠功能要设置电脑也要勤养护屏保画面要简单及时关闭显示器节能减排低璇生活图,1,6,12,5,1
3741.jpg,拱北卓凡中心人比房多面市半年销量大捷余货不等人双口岸稳健资产机不可失电南话口岸商业综合体招商现已全面启动,0,,,,0
3742.jpg,回家就要生活民有来爱有预调鸡尾酒预调鸡尾酒在爱在家人永远是爱的港游就如是你的港湾,1,12,12,5,0
3743.jpg,世界物位目,0,,,,1
3744.jpg,上海科技有限公司中国莱莱省莱菜市莱莱区莱菜街道号,1,12,9,5,-1
3745.jpg,文斯公餐桌,1,12,11,5,1
3746.jpg,环境保护人人有责清洁生产是企业的生命,0,,,,1
3747.jpg,践行低碳生活其享绿色家园中宣部宣教局,1,12,6,5,1
3748.jpg,所,1,11,11,5,-1
3749.jpg,严禁酒后驾车川小密等创意,1,12,9,5,-1
3750.jpg,制度是开启权力的钥廷权,1,12,12,8,0
3751.jpg,抵制网络暴力网络设骂仿若利刀喀素质脑子进水神丝病思怕是俊子吧疯子有毛病子好没教养购电子进水了有物电吃药了鑫货猪脑,1,12,11,7,-1
3752.jpg,节约用水人人有资节约用水沙节约用水从我做起业不要让最后一满水变成眼泪精美创意更多精彩案例请扫描上方二维码节约用水人人有肃节约用水业节约用水从我做起业素材帝国,1,11,11,8,1
3753.jpg,楼丰破浪人一至上点北京人和广州恒大淘宝合作快件比费时间比套地点北京重谷体商中心,0,,,,0
